id,Company,TypeName,Inches,Ram,OpSys,Weight,ScreenWidth,ScreenHeight,Touchscreen,IPS,marca_cpu,velocidad_cpu,total_almacenamiento_gb,ssd,hdd,flash,GPU_Intel,GPU_AMD,GPU_Nvidia,Price_euros
442,4,4,13.3,8.0,5,1.29,1920,1080,0,0,1,2.7,256.0,1,0,0,1,0,0,1458.0
686,4,3,15.6,4.0,5,2.3,1366,768,0,0,1,2.0,128.0,1,0,0,0,1,0,499.0
1243,4,4,13.3,8.0,5,1.29,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1499.0
406,4,3,15.6,4.0,5,2.18,1366,768,0,0,1,2.4,1024.0,0,1,0,1,0,0,586.6
30,7,3,15.6,4.0,4,1.86,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,259.0
1039,0,1,17.3,16.0,5,4.2,1920,1080,0,1,1,2.6,1152.0,1,1,0,0,0,1,1935.0
1144,2,1,17.3,32.0,5,3.8,1920,1080,0,1,1,2.7,512.0,1,0,0,0,0,1,2799.0
429,18,4,13.3,8.0,5,1.28,1920,1080,0,1,1,2.3,256.0,1,0,0,0,0,1,935.0
320,11,1,18.4,32.0,5,4.4,1920,1080,0,0,1,2.9,1536.0,1,1,0,0,0,1,2799.0
664,0,3,15.6,2.0,1,2.19,1366,768,0,0,1,1.5,16.0,1,0,0,1,0,0,199.0
1008,10,3,15.6,4.0,5,2.2,1920,1080,0,0,0,2.5,128.0,1,0,0,0,1,0,399.0
698,7,3,15.6,4.0,4,2.1,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,476.99
340,4,1,15.6,8.0,5,2.56,1920,1080,0,0,1,2.5,256.0,1,0,0,0,0,1,879.0
1244,7,3,13.3,4.0,5,1.49,1920,1080,0,1,1,1.6,500.0,0,1,0,1,0,0,675.0
916,16,4,14.0,16.0,5,1.47,1920,1080,0,1,1,2.6,512.0,1,0,0,0,0,1,1764.0
387,7,0,13.3,16.0,5,1.28,1920,1080,1,0,1,2.8,256.0,1,0,0,1,0,0,1975.0
101,4,3,15.6,6.0,5,2.3,1366,768,0,0,1,2.4,1024.0,0,1,0,1,0,0,459.0
177,10,1,15.6,8.0,5,2.5,1920,1080,0,1,1,2.8,1152.0,1,1,0,0,0,1,1249.0
680,0,3,15.6,8.0,5,2.2,1920,1080,0,0,1,2.7,256.0,1,0,0,0,0,1,832.0
414,4,4,13.3,8.0,5,1.21,3840,2160,1,1,1,1.6,128.0,1,0,0,1,0,0,1599.0
1019,0,1,15.6,8.0,5,2.7,1920,1080,0,1,1,2.8,1152.0,1,1,0,0,0,1,1260.0
390,10,3,15.6,8.0,4,2.2,1366,768,0,0,1,2.5,2048.0,0,1,0,0,0,1,549.0
959,11,1,17.3,16.0,5,2.43,1920,1080,0,0,1,2.8,2304.0,1,1,0,0,0,1,2449.0
447,15,4,15.0,8.0,5,1.17,1920,1080,0,0,1,2.7,256.0,1,0,0,1,0,0,1699.0
1090,10,3,15.6,4.0,5,2.3,1366,768,0,0,1,2.0,128.0,1,0,0,1,0,0,565.0
216,10,3,15.6,8.0,5,1.9,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,1,0,817.95
852,10,3,15.6,4.0,4,2.2,1920,1080,0,0,1,2.5,128.0,1,0,0,1,0,0,468.0
1141,4,1,15.6,8.0,5,2.62,1920,1080,0,0,1,2.8,1024.0,0,1,0,0,0,1,1199.0
952,4,4,15.6,8.0,5,1.9,1920,1080,0,0,1,1.6,1024.0,0,1,0,0,1,0,663.0
1284,10,3,14.0,4.0,5,1.87,1920,1080,0,0,1,2.5,500.0,0,1,0,1,0,0,785.0
450,2,1,17.3,16.0,5,4.3,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1799.0
691,7,3,14.0,8.0,5,1.64,1920,1080,0,0,1,2.5,256.0,1,0,0,0,0,1,1049.26
830,7,3,17.3,6.0,5,2.71,1920,1080,0,1,1,2.5,2048.0,0,1,0,0,1,0,699.0
832,16,3,13.3,8.0,5,1.5,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,973.0
683,7,3,15.6,8.0,5,2.31,1920,1080,0,0,1,2.3,256.0,1,0,0,1,0,0,1165.0
1183,2,3,15.6,4.0,5,2.0,1366,768,0,0,1,1.1,1024.0,0,1,0,1,0,0,339.0
103,7,3,14.0,8.0,7,1.95,1920,1080,0,0,1,2.3,256.0,1,0,0,1,0,0,1195.0
123,0,4,13.3,8.0,5,1.12,1920,1080,0,1,1,1.2,256.0,1,0,0,1,0,0,989.0
670,4,1,15.6,8.0,5,2.65,1920,1080,0,0,1,2.5,0.0,0,0,0,0,0,1,949.0
56,12,3,13.3,4.0,5,1.2,1920,1080,0,1,1,1.1,32.0,1,0,0,1,0,0,369.0
1119,16,3,14.0,4.0,5,1.75,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,915.0
749,2,1,15.6,8.0,5,1.99,1920,1080,0,0,1,2.8,1152.0,1,1,0,0,0,1,1350.0
604,7,3,15.6,4.0,5,1.91,1920,1080,0,0,0,3.0,256.0,1,0,0,0,1,0,488.99
242,4,3,15.6,8.0,5,2.2,1920,1080,0,0,1,1.6,1152.0,1,1,0,0,1,0,719.0
284,10,4,15.6,6.0,5,1.54,1920,1080,0,0,1,2.7,256.0,1,0,0,0,0,1,831.0
988,7,4,12.5,4.0,5,1.26,1366,768,0,0,1,2.3,256.0,1,0,0,1,0,0,1244.0
275,4,4,13.3,8.0,5,1.23,1920,1080,0,0,1,2.4,256.0,1,0,0,1,0,0,1379.0
1012,10,3,15.6,8.0,5,1.95,1920,1080,0,1,1,2.5,512.0,1,0,0,1,0,0,1962.99
774,4,3,15.6,8.0,5,2.02,1920,1080,0,0,1,1.6,2048.0,0,1,0,0,1,0,759.0
588,4,4,13.3,8.0,5,1.21,1920,1080,0,1,1,1.8,256.0,1,0,0,1,0,0,1649.0
1289,2,1,17.3,16.0,5,3.0,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1504.0
790,16,3,15.6,16.0,5,2.4,1920,1080,0,1,1,2.5,512.0,1,0,0,0,0,1,1403.0
13,0,3,15.6,4.0,5,2.4,1366,768,0,0,1,1.1,500.0,0,1,0,1,0,0,380.0
840,10,0,15.6,16.0,5,2.0,3840,2160,1,1,1,2.8,512.0,1,0,0,0,0,1,1899.0
995,4,3,15.6,8.0,5,2.36,1366,768,1,0,1,2.5,2048.0,0,1,0,1,0,0,557.37
647,3,3,15.6,4.0,5,1.89,1920,1080,0,0,1,1.44,64.0,0,0,1,1,0,0,248.9
400,4,0,17.3,12.0,5,2.77,1920,1080,1,0,1,1.6,1024.0,0,1,0,0,0,1,999.0
98,10,3,13.3,8.0,5,1.1,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,999.0
1292,11,1,17.3,16.0,5,2.7,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1598.0
202,7,5,17.3,16.0,7,3.0,1920,1080,0,1,1,2.9,256.0,1,0,0,0,0,1,4389.0
198,14,4,12.5,8.0,5,1.25,3840,2160,1,0,1,2.5,256.0,1,0,0,1,0,0,1029.0
1025,7,1,17.3,12.0,5,2.62,1920,1080,0,0,1,2.8,1024.0,0,1,0,0,0,1,1799.0
1232,4,3,14.0,8.0,5,1.64,1920,1080,0,0,1,2.8,256.0,1,0,0,0,0,1,1179.0
368,1,4,11.6,4.0,3,1.08,1366,768,0,0,1,1.6,256.0,0,0,1,1,0,0,959.0
1107,10,0,13.3,16.0,5,1.3,3200,1800,1,1,1,2.2,1024.0,1,0,0,1,0,0,1799.0
1153,0,3,17.3,4.0,5,3.0,1920,1080,0,1,1,2.7,256.0,1,0,0,0,0,1,702.0
859,3,3,15.6,4.0,5,1.89,1920,1080,0,0,1,1.44,64.0,0,0,1,1,0,0,244.99
190,4,4,12.5,4.0,7,1.5,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,1135.15
773,7,3,15.6,8.0,5,1.91,1366,768,0,0,1,2.5,256.0,1,0,0,1,0,0,579.0
876,2,4,13.3,8.0,5,1.2,3200,1800,0,1,1,2.5,256.0,1,0,0,1,0,0,1129.0
118,4,1,15.6,16.0,5,2.62,3840,2160,0,0,1,2.8,512.0,1,0,0,0,0,1,1679.0
246,4,3,15.6,8.0,5,2.24,1920,1080,0,0,1,2.5,1024.0,0,1,0,0,1,0,565.0
1069,7,3,15.6,4.0,7,1.88,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,932.0
1219,4,1,17.3,32.0,5,4.42,3840,2160,0,1,1,2.8,1536.0,1,1,0,0,0,1,3147.37
1030,7,0,11.6,4.0,5,1.45,1366,768,1,0,1,1.1,256.0,1,0,0,1,0,0,775.0
589,4,0,13.3,8.0,5,1.24,3200,1800,1,0,1,1.3,512.0,1,0,0,1,0,0,2013.1
1106,10,3,15.6,6.0,5,2.2,1920,1080,0,0,0,3.6,256.0,1,0,0,0,1,0,549.0
1283,10,0,15.6,8.0,5,2.0,1920,1080,1,1,1,2.8,256.0,1,0,0,1,0,0,1299.0
1269,14,4,12.5,16.0,5,1.29,3840,2160,1,1,1,2.5,512.0,1,0,0,1,0,0,1799.0
1223,10,0,13.9,16.0,5,1.4,3840,2160,1,1,1,1.8,512.0,1,0,0,1,0,0,1849.0
161,7,3,17.3,4.0,5,2.71,1920,1080,0,0,0,2.5,500.0,0,1,0,0,1,0,439.0
124,2,3,14.0,4.0,5,2.0,1920,1080,0,0,1,2.4,256.0,1,0,0,1,0,0,769.0
1198,7,3,15.6,6.0,5,2.18,1920,1080,0,1,1,2.6,1024.0,0,1,0,0,0,1,799.0
204,7,3,13.3,8.0,5,1.49,1920,1080,0,0,1,1.8,512.0,1,0,0,1,0,0,1103.0
18,4,4,13.3,8.0,5,1.23,3200,1800,1,0,1,2.4,256.0,1,0,0,1,0,0,1379.0
84,0,3,15.6,8.0,5,2.2,1920,1080,0,0,1,1.8,1024.0,0,1,0,0,0,1,689.0
874,4,5,15.6,8.0,5,2.0,1920,1080,0,1,1,2.7,256.0,1,0,0,0,0,1,2135.0
222,4,4,13.3,8.0,5,1.41,1920,1080,0,0,1,1.6,256.0,1,0,0,1,0,0,949.0
1158,10,3,17.3,6.0,5,2.8,1600,900,0,0,1,2.7,1152.0,1,1,0,0,0,1,949.0
1145,7,5,17.3,8.0,7,3.0,1920,1080,0,1,1,2.6,1024.0,0,1,0,0,1,0,2899.0
1272,4,3,15.6,6.0,5,2.3,1366,768,1,0,1,2.4,1024.0,0,1,0,1,0,0,439.0
1207,2,3,14.0,4.0,5,1.5,1366,768,0,0,1,1.1,32.0,0,0,1,1,0,0,286.0
430,12,3,14.0,4.0,5,1.4,1920,1200,0,1,1,1.92,32.0,0,1,0,1,0,0,265.0
1291,1,4,12.0,8.0,3,0.92,2304,1440,0,1,1,1.2,512.0,0,0,1,1,0,0,1279.0
491,10,4,14.0,12.0,5,1.4,1920,1080,0,1,1,2.6,256.0,1,0,0,1,0,0,1673.0
623,7,3,15.6,8.0,5,2.04,1366,768,0,0,0,2.5,2048.0,0,1,0,0,1,0,629.0
147,4,3,15.6,4.0,5,2.2,1920,1080,0,0,1,1.6,256.0,1,0,0,0,1,0,749.0
33,10,3,13.3,4.0,5,1.44,1920,1080,0,1,1,2.4,180.0,1,0,0,1,0,0,735.0
943,16,3,13.3,4.0,7,1.2,1920,1080,0,0,1,2.3,128.0,1,0,0,1,0,0,1195.0
1253,10,0,13.3,8.0,5,1.37,1920,1080,1,1,1,2.7,512.0,1,0,0,1,0,0,1970.0
1097,4,4,14.0,8.0,5,1.36,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1639.0
866,4,0,13.3,16.0,5,1.62,1920,1080,1,0,1,1.8,512.0,1,0,0,1,0,0,1279.0
558,7,3,15.6,16.0,5,2.1,1920,1080,0,0,1,1.8,512.0,1,0,0,1,0,0,1159.0
1085,10,0,10.1,4.0,0,0.69,1920,1200,1,1,1,1.44,64.0,0,0,1,1,0,0,319.0
1041,7,3,14.0,2.0,5,1.44,1366,768,0,0,1,1.6,32.0,0,0,1,1,0,0,249.0
1277,2,3,15.6,8.0,5,2.5,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,0,1,839.0
1082,10,1,17.3,32.0,5,4.6,1920,1080,0,1,1,2.7,1280.0,1,1,0,0,0,1,2663.0
73,14,1,17.3,32.0,5,3.49,3840,2160,1,0,1,2.9,512.0,1,0,0,0,0,1,5499.0
199,2,1,17.3,16.0,4,4.0,1920,1080,0,1,1,2.6,1024.0,0,1,0,0,0,1,998.0
1159,11,1,17.3,8.0,5,2.6,1920,1080,0,0,1,2.6,256.0,1,0,0,0,0,1,1599.0
1208,7,3,15.6,4.0,4,1.86,1366,768,0,0,1,1.6,1024.0,0,1,0,1,0,0,288.9
579,0,3,15.6,4.0,5,2.2,1920,1080,0,0,1,2.7,500.0,0,1,0,0,0,1,639.0
302,7,4,13.3,8.0,5,1.34,1920,1080,0,1,1,2.7,512.0,1,0,0,1,0,0,1323.0
818,7,3,17.3,8.0,5,2.63,1920,1080,0,0,1,2.5,256.0,1,0,0,0,0,1,1080.0
1006,0,3,15.6,4.0,2,2.4,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,289.0
448,4,1,15.6,8.0,5,2.62,1920,1080,0,0,1,2.8,1024.0,0,1,0,0,0,1,1099.0
919,11,1,15.6,16.0,5,2.2,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1299.0
35,4,3,15.6,4.0,5,2.3,1920,1080,0,0,1,2.5,256.0,1,0,0,0,1,0,639.0
1045,4,3,15.6,8.0,5,2.18,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,750.0
596,4,3,15.6,4.0,2,2.18,1366,768,0,0,1,2.0,1024.0,0,1,0,0,1,0,455.7
1218,10,0,14.0,8.0,5,1.36,2560,1440,1,1,1,2.3,256.0,1,0,0,1,0,0,1637.0
214,4,3,15.6,4.0,5,1.93,1366,768,0,0,1,2.6,500.0,0,1,0,1,0,0,959.0
469,7,3,17.3,8.0,5,2.5,1920,1080,0,0,1,1.8,256.0,1,0,0,0,0,1,1045.0
933,4,3,15.6,4.0,5,2.18,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,0,1,912.5
1249,12,3,14.0,4.0,5,1.4,1920,1080,0,0,1,1.44,32.0,1,0,0,1,0,0,249.0
803,4,3,15.6,8.0,5,2.2,1920,1080,0,0,1,2.7,256.0,1,0,0,0,1,0,745.0
372,0,3,15.6,4.0,2,2.4,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,289.0
1287,2,3,15.6,8.0,5,2.0,3840,2160,0,1,1,2.7,1280.0,1,1,0,0,0,1,1299.0
506,16,4,13.3,8.0,5,1.2,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1363.0
775,2,1,17.3,12.0,5,2.2,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,0,1,1369.9
281,7,3,14.0,4.0,5,1.48,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1590.0
234,4,1,15.6,16.0,5,2.62,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1479.0
782,4,3,15.6,4.0,5,2.2,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,443.99
307,0,3,14.0,8.0,5,1.56,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,902.0
106,16,3,15.6,8.0,5,2.0,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,1258.0
504,7,3,15.6,8.0,5,1.86,1920,1080,0,0,1,2.0,256.0,1,0,0,1,0,0,539.0
1172,7,3,14.0,4.0,5,2.31,1366,768,0,0,1,2.5,500.0,0,1,0,1,0,0,1189.0
1276,2,3,15.6,4.0,2,2.0,1366,768,0,0,1,1.1,1024.0,0,1,0,1,0,0,274.99
228,2,3,15.6,4.0,5,2.2,1366,768,0,0,1,2.5,500.0,0,1,0,0,0,1,720.32
424,7,3,15.6,4.0,5,2.04,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,839.0
740,7,3,15.6,4.0,5,2.04,1366,768,0,0,1,2.5,256.0,1,0,0,1,0,0,979.0
415,7,3,15.6,4.0,5,2.1,1920,1080,0,0,1,2.4,128.0,1,0,0,1,0,0,705.5
116,2,3,17.3,4.0,5,2.8,1600,900,0,0,1,1.6,1024.0,0,1,0,0,0,1,530.0
1009,4,3,13.3,8.0,5,1.62,1920,1080,1,0,1,2.3,1024.0,0,1,0,1,0,0,649.0
79,4,1,15.6,16.0,5,2.72,3840,2160,1,1,1,2.6,1152.0,1,1,0,0,0,1,1099.0
1234,7,3,15.6,4.0,5,1.91,1920,1080,0,0,0,2.5,256.0,1,0,0,0,1,0,478.89
272,10,4,14.0,8.0,5,1.13,1920,1080,0,1,1,2.5,256.0,0,0,1,1,0,0,1875.0
247,2,1,15.6,16.0,5,2.59,1920,1080,0,1,1,2.6,1152.0,1,1,0,0,0,1,1339.0
1178,4,1,17.3,16.0,5,4.42,1920,1080,0,1,1,2.8,1152.0,1,1,0,0,0,1,3012.77
409,4,0,13.3,8.0,5,1.6,1920,1080,1,1,1,2.5,256.0,1,0,0,1,0,0,1199.0
46,10,1,17.3,32.0,5,4.6,1920,1080,0,1,1,2.7,512.0,1,0,0,0,0,1,3240.0
52,10,3,15.6,8.0,5,2.2,1366,768,0,0,0,3.6,1024.0,0,1,0,0,1,0,429.0
855,10,3,13.3,8.0,5,1.44,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,949.0
1273,10,0,14.0,4.0,5,1.8,1920,1080,1,0,1,2.3,128.0,1,0,0,1,0,0,833.01
1095,2,3,15.6,4.0,5,1.68,1366,768,0,0,0,3.0,1024.0,0,1,0,0,1,0,469.0
254,4,3,14.0,4.0,5,1.6,1366,768,0,0,1,2.5,500.0,0,1,0,1,0,0,875.0
431,10,3,15.6,4.0,4,1.85,1920,1080,0,0,1,2.0,128.0,1,0,0,1,0,0,403.5
19,0,4,14.0,8.0,5,1.8,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,919.0
213,10,0,14.0,16.0,5,1.38,1920,1080,1,0,1,2.7,512.0,1,0,0,1,0,0,1749.0
339,10,3,14.0,8.0,5,1.65,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1345.0
223,7,3,14.0,8.0,5,1.94,1366,768,0,0,1,1.6,2048.0,0,1,0,1,0,0,389.0
456,1,4,12.0,8.0,3,0.92,2304,1440,0,1,1,1.1,256.0,0,0,1,1,0,0,1300.0
986,4,3,15.6,12.0,5,2.3,1366,768,0,0,1,2.7,1024.0,0,1,0,1,0,0,713.07
253,10,3,15.6,4.0,4,2.1,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,398.0
4,7,3,15.6,6.0,5,2.04,1920,1080,0,0,0,2.9,0.0,0,0,0,0,1,0,549.99
1134,10,3,15.6,4.0,5,2.2,1920,1080,0,0,0,2.9,256.0,1,0,0,0,1,0,399.0
1137,10,3,15.6,12.0,5,2.2,1366,768,1,0,1,1.8,1024.0,0,1,0,1,0,0,609.0
137,18,4,13.3,8.0,4,1.3,1920,1080,0,1,1,2.5,256.0,1,0,0,0,0,1,999.9
1187,7,3,15.6,4.0,7,2.31,1920,1080,0,0,1,2.3,500.0,0,1,0,1,0,0,940.0
12,4,3,14.0,8.0,5,1.79,1366,768,0,0,1,2.3,128.0,1,0,0,1,0,0,740.0
478,10,3,15.6,4.0,4,2.2,1366,768,0,0,0,2.9,500.0,0,1,0,0,1,0,309.0
207,10,3,15.6,4.0,5,2.2,1366,768,0,0,0,2.2,500.0,0,1,0,0,1,0,299.0
793,10,3,14.0,4.0,5,2.02,1366,768,0,0,1,2.5,500.0,0,1,0,1,0,0,990.0
1133,4,1,15.6,16.0,5,2.65,3840,2160,0,1,1,2.8,1536.0,1,1,0,0,0,1,1845.0
266,18,3,15.6,8.0,4,1.95,1920,1080,0,1,1,1.6,256.0,1,0,0,0,0,1,1199.0
1052,10,5,15.6,16.0,5,2.5,3840,2160,0,1,1,2.8,1024.0,1,0,0,0,0,1,3299.0
241,7,3,15.6,6.0,5,2.19,1366,768,0,0,1,2.5,1024.0,0,1,0,0,1,0,764.0
89,0,0,11.6,4.0,1,1.25,1366,768,1,1,1,1.6,32.0,0,0,1,1,0,0,389.0
716,16,3,13.3,4.0,5,1.2,1920,1080,0,0,1,2.3,128.0,1,0,0,1,0,0,1195.0
517,0,3,15.6,8.0,5,2.4,1366,768,0,0,0,2.2,1024.0,0,1,0,0,1,0,449.0
891,4,4,14.0,8.0,5,1.36,1920,1080,0,0,1,2.8,256.0,1,0,0,1,0,0,1775.0
1179,4,3,15.6,8.0,2,2.3,1366,768,0,0,1,2.7,1024.0,0,1,0,0,1,0,805.99
